batting_team,bowling_team,venue,season,target,over,runs_scored,wickets_lost,runs_needed,balls_left,crr,rrr,result
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,7,55,1,123,70,7.86,10.54,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,8,64,1,114,60,8.0,11.4,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,9,77,1,101,54,8.56,11.22,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,10,84,1,94,47,8.4,12.0,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,11,92,1,86,40,8.36,12.9,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,12,102,2,76,33,8.5,13.82,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,13,104,3,74,26,8.0,17.08,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,14,114,3,64,19,8.14,20.21,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,15,124,3,54,13,8.27,24.92,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,16,133,3,45,7,8.31,38.57,1
Royal Challengers Bangalore,Rajasthan Royals,Dubai International Cricket Stadium,2020,178,17,143,3,35,1,8.41,210.0,1
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,1,8,0,157,108,8.0,8.72,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,2,14,0,151,102,7.0,8.88,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,3,28,0,137,96,9.33,8.56,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,4,36,0,129,90,9.0,8.6,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,5,47,0,118,84,9.4,8.43,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,6,54,0,111,78,9.0,8.54,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,7,62,0,103,72,8.86,8.58,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,8,67,0,98,66,8.38,8.91,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,9,76,0,89,60,8.44,8.9,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,10,86,0,79,54,8.6,8.78,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,11,94,0,71,48,8.55,8.88,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,12,106,0,59,42,8.83,8.43,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,13,113,0,52,36,8.69,8.67,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,14,117,1,48,30,8.36,9.6,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,15,136,1,29,24,9.07,7.25,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,16,143,1,22,18,8.94,7.33,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,17,145,2,20,12,8.53,10.0,0
Punjab Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,165,18,151,4,14,6,8.39,14.0,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,1,14,2,206,106,14.0,11.66,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,2,18,2,202,99,9.0,12.24,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,3,24,2,196,93,8.0,12.65,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,4,34,2,186,87,8.5,12.83,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,5,54,2,166,81,10.8,12.3,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,6,55,4,165,75,9.17,13.2,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,7,64,4,156,69,9.14,13.57,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,8,66,4,154,63,8.25,14.67,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,9,73,4,147,57,8.11,15.47,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,10,76,4,144,51,7.6,16.94,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,11,82,5,138,44,7.45,18.82,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,12,83,6,137,38,6.92,21.63,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,13,87,6,133,32,6.69,24.94,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,14,96,6,124,25,6.86,29.76,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,15,103,7,117,19,6.87,36.95,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,16,110,8,110,13,6.88,50.77,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,17,125,9,95,7,7.35,81.43,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,18,131,10,89,1,7.28,534.0,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,19,131,10,89,1,6.89,534.0,0
Delhi Capitals,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020,220,20,131,10,89,1,6.55,534.0,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,1,6,0,164,107,6.0,9.2,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,2,13,0,157,101,6.5,9.33,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,3,19,1,151,95,6.33,9.54,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,4,21,1,149,89,5.25,10.04,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,5,26,2,144,83,5.2,10.41,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,6,30,2,140,77,5.0,10.91,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,7,35,2,135,71,5.0,11.41,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,8,44,2,126,65,5.5,11.63,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,9,47,2,123,59,5.22,12.51,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,10,56,2,114,53,5.6,12.91,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,11,63,2,107,46,5.73,13.96,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,12,75,2,95,39,6.25,14.62,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,13,89,2,81,32,6.85,15.19,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,14,96,3,74,25,6.86,17.76,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,15,106,4,64,19,7.07,20.21,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,16,109,5,61,13,6.81,28.15,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,17,117,6,53,7,6.88,45.43,0
Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,170,18,126,8,44,1,7.0,264.0,0
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,1,16,0,133,108,16.0,7.39,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,2,30,0,119,102,15.0,7.0,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,3,39,0,110,96,13.0,6.88,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,4,48,0,101,90,12.0,6.73,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,5,51,0,98,84,10.2,7.0,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,6,67,0,82,78,11.17,6.31,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,7,71,0,78,72,10.14,6.5,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,8,83,0,66,66,10.38,6.0,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,9,90,0,59,60,10.0,5.9,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,10,94,1,55,54,9.4,6.11,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,11,103,1,46,48,9.36,5.75,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,12,110,1,39,42,9.17,5.57,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,13,113,2,36,36,8.69,6.0,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,14,126,2,23,30,9.0,4.6,1
Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,2020,149,15,141,2,8,24,9.4,2.0,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,1,19,0,205,105,19.0,11.71,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,2,30,1,194,98,15.0,11.88,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,3,44,1,180,92,14.67,11.74,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,4,55,1,169,85,13.75,11.93,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,5,69,1,155,79,13.8,11.77,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,6,80,1,144,73,13.33,11.84,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,7,92,1,132,67,13.14,11.82,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,8,100,2,124,61,12.5,12.2,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,9,104,2,120,55,11.56,13.09,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,10,112,2,112,49,11.2,13.71,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,11,118,2,106,43,10.73,14.79,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,12,122,2,102,36,10.17,17.0,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,13,132,2,92,30,10.15,18.4,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,14,140,2,84,24,10.0,21.0,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,15,161,2,63,18,10.73,21.0,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,16,173,3,51,12,10.81,25.5,1
Rajasthan Royals,Punjab Kings,Sharjah Cricket Stadium,2020,224,17,203,3,21,6,11.94,21.0,1
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,1,10,0,158,107,10.0,8.86,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,2,21,0,147,100,10.5,8.82,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,3,27,2,141,94,9.0,9.0,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,4,34,2,134,88,8.5,9.14,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,5,40,2,128,82,8.0,9.37,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,6,46,2,122,76,7.67,9.63,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,7,52,2,116,70,7.43,9.94,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,8,57,2,111,64,7.12,10.41,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,9,60,3,108,58,6.67,11.17,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,10,64,3,104,52,6.4,12.0,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,11,76,3,92,46,6.91,12.0,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,12,82,3,86,39,6.83,13.23,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,13,93,3,75,33,7.15,13.64,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,14,101,4,67,25,7.21,16.08,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,15,109,4,59,19,7.27,18.63,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,16,122,5,46,13,7.62,21.23,0
Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020,168,17,141,6,27,7,8.29,23.14,0
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,1,7,0,156,107,7.0,8.75,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,2,12,0,151,101,6.0,8.97,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,3,24,0,139,95,8.0,8.78,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,4,31,1,132,89,7.75,8.9,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,5,44,1,119,83,8.8,8.6,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,6,52,1,111,77,8.67,8.65,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,7,60,1,103,71,8.57,8.7,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,8,72,1,91,65,9.0,8.4,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,9,78,2,85,59,8.67,8.64,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,10,81,2,82,51,8.1,9.65,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,11,90,2,73,45,8.18,9.73,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,12,102,2,61,39,8.5,9.38,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,13,116,2,47,33,8.92,8.55,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,14,130,3,33,27,9.29,7.33,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,15,137,4,26,21,9.13,7.43,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,16,145,4,18,14,9.06,7.71,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,17,153,5,10,8,9.0,7.5,1
Mumbai Indians,Delhi Capitals,Sheikh Zayed Stadium,2020,163,18,156,5,7,2,8.67,21.0,1
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,1,27,1,165,106,27.0,9.34,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,2,32,3,160,100,16.0,9.6,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,3,32,4,160,94,10.67,10.21,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,4,37,5,155,88,9.25,10.57,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,5,41,5,151,82,8.2,11.05,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,6,45,5,147,76,7.5,11.61,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,7,56,5,136,70,8.0,11.66,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,8,66,5,126,64,8.25,11.81,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,9,74,5,118,58,8.22,12.21,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,10,81,6,111,52,8.1,12.81,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,11,93,6,99,46,8.45,12.91,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,12,96,6,96,40,8.0,14.4,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,13,101,6,91,34,7.77,16.06,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,14,107,7,85,28,7.64,18.21,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,15,112,7,80,22,7.47,21.82,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,16,123,7,69,16,7.69,25.88,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,17,127,8,65,10,7.47,39.0,0
Rajasthan Royals,Kolkata Knight Riders,Dubai International Cricket Stadium,2020,192,18,129,9,63,4,7.17,94.5,0
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,1,5,0,167,108,5.0,9.28,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,2,18,0,154,101,9.0,9.15,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,3,33,0,139,95,11.0,8.78,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,4,46,0,126,89,11.5,8.49,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,5,56,0,116,83,11.2,8.39,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,6,65,0,107,77,10.83,8.34,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,7,78,1,94,70,11.14,8.06,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,8,82,1,90,64,10.25,8.44,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,9,84,1,88,58,9.33,9.1,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,10,88,1,84,52,8.8,9.69,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,11,103,1,69,46,9.36,9.0,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,12,119,1,53,40,9.92,7.95,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,13,123,1,49,34,9.46,8.65,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,14,126,1,46,28,9.0,9.86,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,15,146,1,26,21,9.73,7.43,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,16,161,1,11,15,10.06,4.4,1
Punjab Kings,Royal Challengers Bangalore,Sharjah Cricket Stadium,2020,172,17,165,1,7,7,9.71,6.0,1
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,1,5,1,158,108,5.0,8.78,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,2,10,1,153,102,5.0,9.0,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,3,15,1,148,96,5.0,9.25,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,4,27,1,136,90,6.75,9.07,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,5,34,1,129,84,6.8,9.21,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,6,42,1,121,77,7.0,9.43,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,7,43,2,120,71,6.14,10.14,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,8,48,2,115,65,6.0,10.62,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,9,54,2,109,59,6.0,11.08,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,10,60,2,103,53,6.0,11.66,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,11,63,3,100,47,5.73,12.77,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,12,78,3,85,41,6.5,12.44,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,13,88,3,75,34,6.77,13.24,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,14,104,3,59,27,7.43,13.11,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,15,114,4,49,21,7.6,14.0,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,16,119,5,44,15,7.44,17.6,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,17,126,6,37,9,7.41,24.67,0
Delhi Capitals,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020,163,18,135,6,28,2,7.5,84.0,0
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,1,20,0,106,108,20.0,5.89,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,2,26,1,100,102,13.0,5.88,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,3,28,2,98,96,9.33,6.12,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,4,28,3,98,90,7.0,6.53,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,5,31,3,95,84,6.2,6.79,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,6,40,3,86,78,6.67,6.62,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,7,43,3,83,72,6.14,6.92,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,8,51,3,75,66,6.38,6.82,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,9,59,3,67,59,6.56,6.81,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,10,66,3,60,53,6.6,6.79,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,11,79,3,47,47,7.18,6.0,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,12,83,3,43,41,6.92,6.29,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,13,92,3,34,35,7.08,5.83,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,14,108,3,18,29,7.71,3.72,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,15,112,3,14,23,7.47,3.65,1
Rajasthan Royals,Chennai Super Kings,Sheikh Zayed Stadium,2020,126,16,124,3,2,17,7.75,0.71,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,1,18,1,146,106,18.0,8.26,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,2,25,1,139,100,12.5,8.34,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,3,30,1,134,94,10.0,8.55,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,4,40,1,124,88,10.0,8.45,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,5,48,1,116,82,9.6,8.49,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,6,55,1,109,76,9.17,8.61,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,7,59,1,105,70,8.43,9.0,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020,164,8,72,1,92,64,9.0,8.62,0
